시도명,구시군명,읍면동명,구분,선거인수,투표수,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,계,무효투표수,기권수
경기도,김포시,잘못 투입·구분된 투표지,,0,32,15,10,0,4,0,0,29,3,-32
경기도,광주시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,광주시,합계,,"329,651","152,111","68,439","77,086","4,211",300,316,529,"150,881","1,230","177,540"
경기도,광주시,거소투표,,379,360,143,173,13,7,2,1,339,21,19
경기도,광주시,관외사전투표,,"21,503","21,477","10,338","10,017",668,48,65,134,"21,270",207,26
경기도,광주시,오포읍,소계,"87,426","34,109","15,619","17,138",874,66,60,110,"33,867",242,"53,317"
경기도,광주시,오포읍,관내사전투표,"5,140","5,140","2,421","2,558",93,4,8,23,"5,107",33,0
경기도,광주시,오포읍,선거일투표,"82,286","28,969","13,198","14,580",781,62,52,87,"28,760",209,"53,317"
경기도,광주시,초월읍,소계,"38,065","16,016","7,135","8,290",388,27,32,40,"15,912",104,"22,049"
경기도,광주시,초월읍,관내사전투표,"4,479","4,478","2,131","2,212",86,7,4,12,"4,452",26,1
경기도,광주시,초월읍,선거일투표,"33,586","11,538","5,004","6,078",302,20,28,28,"11,460",78,"22,048"
경기도,광주시,곤지암읍,소계,"19,677","8,584","3,365","4,868",214,14,16,21,"8,498",86,"11,093"
경기도,광주시,곤지암읍,관내사전투표,"2,885","2,884","1,217","1,546",74,5,8,5,"2,855",29,1
경기도,광주시,곤지암읍,선거일투표,"16,792","5,700","2,148","3,322",140,9,8,16,"5,643",57,"11,092"
경기도,광주시,도척면,소계,"8,170","3,751","1,425","2,200",65,10,8,10,"3,718",33,"4,419"
경기도,광주시,도척면,관내사전투표,"1,358","1,358",548,773,24,0,2,3,"1,350",8,0
경기도,광주시,도척면,선거일투표,"6,812","2,393",877,"1,427",41,10,6,7,"2,368",25,"4,419"
경기도,광주시,퇴촌면,소계,"13,042","6,010","2,343","3,417",150,13,14,17,"5,954",56,"7,032"
경기도,광주시,퇴촌면,관내사전투표,"2,206","2,206",884,"1,237",50,5,6,5,"2,187",19,0
경기도,광주시,퇴촌면,선거일투표,"10,836","3,804","1,459","2,180",100,8,8,12,"3,767",37,"7,032"
경기도,광주시,남종면,소계,"1,325",844,214,597,21,0,4,3,839,5,481
경기도,광주시,남종면,관내사전투표,290,290,104,174,7,0,2,1,288,2,0
경기도,광주시,남종면,선거일투표,"1,035",554,110,423,14,0,2,2,551,3,481
경기도,광주시,남한산성면,소계,"2,068","1,174",388,739,30,2,4,3,"1,166",8,894
경기도,광주시,남한산성면,관내사전투표,331,331,115,200,9,0,1,2,327,4,0
경기도,광주시,남한산성면,선거일투표,"1,737",843,273,539,21,2,3,1,839,4,894
경기도,광주시,경안동,소계,"23,725","10,358","4,470","5,369",315,28,23,45,"10,250",108,"13,367"
경기도,광주시,경안동,관내사전투표,"3,070","3,068","1,328","1,563",99,8,9,21,"3,028",40,2
경기도,광주시,경안동,선거일투표,"20,655","7,290","3,142","3,806",216,20,14,24,"7,222",68,"13,365"
경기도,광주시,쌍령동,소계,"14,421","6,802","3,267","3,253",189,13,13,14,"6,749",53,"7,619"
경기도,광주시,쌍령동,관내사전투표,"2,649","2,649","1,339","1,193",77,3,4,10,"2,626",23,0
경기도,광주시,쌍령동,선거일투표,"11,772","4,153","1,928","2,060",112,10,9,4,"4,123",30,"7,619"
경기도,광주시,송정동,소계,"17,622","7,699","3,295","4,063",222,15,16,23,"7,634",65,"9,923"
경기도,광주시,송정동,관내사전투표,"1,886","1,886",834,977,52,2,3,7,"1,875",11,0
경기도,광주시,송정동,선거일투표,"15,736","5,813","2,461","3,086",170,13,13,16,"5,759",54,"9,923"
경기도,광주시,탄벌동,소계,"31,196","12,404","5,719","6,176",343,18,19,42,"12,317",87,"18,792"
경기도,광주시,탄벌동,관내사전투표,"3,760","3,759","1,757","1,865",95,5,5,15,"3,742",17,1
경기도,광주시,탄벌동,선거일투표,"27,436","8,645","3,962","4,311",248,13,14,27,"8,575",70,"18,791"
경기도,광주시,광남1동,소계,"27,177","10,893","5,034","5,423",278,22,17,30,"10,804",89,"16,284"
경기도,광주시,광남1동,관내사전투표,"3,676","3,676","1,760","1,795",76,7,5,12,"3,655",21,0
경기도,광주시,광남1동,선거일투표,"23,501","7,217","3,274","3,628",202,15,12,18,"7,149",68,"16,284"
경기도,광주시,광남2동,소계,"23,855","11,593","5,667","5,345",441,17,23,36,"11,529",64,"12,262"
경기도,광주시,광남2동,관내사전투표,"3,574","3,574","1,820","1,568",135,7,9,15,"3,554",20,0
경기도,광주시,광남2동,선거일투표,"20,281","8,019","3,847","3,777",306,10,14,21,"7,975",44,"12,262"
경기도,광주시,잘못 투입·구분된 투표지,,0,37,17,18,0,0,0,0,35,2,-37
경기도,포천시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,포천시,합계,,"131,980","67,743","26,047","36,730","1,488",217,138,279,"64,899","2,844","64,237"
경기도,포천시,거소투표,,292,262,96,114,13,4,6,6,239,23,30
경기도,포천시,관외사전투표,,"6,017","6,007","2,615","3,048",176,9,13,41,"5,902",105,10
경기도,포천시,소흘읍,소계,"37,065","17,095","7,422","8,292",388,54,28,67,"16,251",844,"19,970"
경기도,포천시,소흘읍,관내사전투표,"5,694","5,692","2,665","2,666",124,15,5,28,"5,503",189,2
경기도,포천시,소흘읍,선거일투표,"31,371","11,403","4,757","5,626",264,39,23,39,"10,748",655,"19,968"
경기도,포천시,군내면,소계,"6,949","3,581","1,301","2,057",62,17,5,13,"3,455",126,"3,368"
경기도,포천시,군내면,관내사전투표,"1,463","1,461",545,845,25,5,1,6,"1,427",34,2
경기도,포천시,군내면,선거일투표,"5,486","2,120",756,"1,212",37,12,4,7,"2,028",92,"3,366"
경기도,포천시,내촌면,소계,"4,151","2,154",690,"1,303",33,6,5,7,"2,044",110,"1,997"
경기도,포천시,내촌면,관내사전투표,934,934,323,560,12,3,2,2,902,32,0
경기도,포천시,내촌면,선거일투표,"3,217","1,220",367,743,21,3,3,5,"1,142",78,"1,997"
경기도,포천시,가산면,소계,"6,832","3,416","1,136","2,015",58,7,8,5,"3,229",187,"3,416"
경기도,포천시,가산면,관내사전투표,"1,423","1,423",495,877,19,2,2,1,"1,396",27,0
경기도,포천시,가산면,선거일투표,"5,409","1,993",641,"1,138",39,5,6,4,"1,833",160,"3,416"
경기도,포천시,신북면,소계,"10,292","4,847","1,671","2,857",94,16,13,22,"4,673",174,"5,445"
경기도,포천시,신북면,관내사전투표,"1,643","1,639",601,945,28,4,6,10,"1,594",45,4
경기도,포천시,신북면,선거일투표,"8,649","3,208","1,070","1,912",66,12,7,12,"3,079",129,"5,441"
경기도,포천시,창수면,소계,"1,945","1,203",393,714,21,4,3,2,"1,137",66,742
경기도,포천시,창수면,관내사전투표,564,564,204,327,5,3,2,1,542,22,0
경기도,포천시,창수면,선거일투표,"1,381",639,189,387,16,1,1,1,595,44,742
경기도,포천시,영중면,소계,"4,271","2,379",805,"1,423",46,10,3,6,"2,293",86,"1,892"
경기도,포천시,영중면,관내사전투표,923,923,331,554,16,2,1,1,905,18,0
경기도,포천시,영중면,선거일투표,"3,348","1,456",474,869,30,8,2,5,"1,388",68,"1,892"
경기도,포천시,일동면,소계,"8,127","4,122","1,345","2,360",90,13,10,15,"3,833",289,"4,005"
경기도,포천시,일동면,관내사전투표,"1,440","1,440",545,819,23,2,2,5,"1,396",44,0
경기도,포천시,일동면,선거일투표,"6,687","2,682",800,"1,541",67,11,8,10,"2,437",245,"4,005"
경기도,포천시,이동면,소계,"5,136","2,445",781,"1,491",42,5,5,7,"2,331",114,"2,691"
경기도,포천시,이동면,관내사전투표,788,788,279,472,13,2,1,2,769,19,0
경기도,포천시,이동면,선거일투표,"4,348","1,657",502,"1,019",29,3,4,5,"1,562",95,"2,691"
경기도,포천시,영북면,소계,"6,983","3,616","1,284","2,037",70,10,7,17,"3,425",191,"3,367"
경기도,포천시,영북면,관내사전투표,"1,312","1,311",481,746,36,5,0,9,"1,277",34,1
경기도,포천시,영북면,선거일투표,"5,671","2,305",803,"1,291",34,5,7,8,"2,148",157,"3,366"
경기도,포천시,관인면,소계,"2,434","1,467",492,854,31,9,2,4,"1,392",75,967
경기도,포천시,관인면,관내사전투표,569,569,210,329,17,1,0,2,559,10,0
경기도,포천시,관인면,선거일투표,"1,865",898,282,525,14,8,2,2,833,65,967
경기도,포천시,화현면,소계,"2,296","1,190",342,752,23,4,2,1,"1,124",66,"1,106"
경기도,포천시,화현면,관내사전투표,499,499,156,309,9,2,1,1,478,21,0
경기도,포천시,화현면,선거일투표,"1,797",691,186,443,14,2,1,0,646,45,"1,106"
경기도,포천시,포천동,소계,"16,395","8,656","3,431","4,668",244,34,24,44,"8,445",211,"7,739"
경기도,포천시,포천동,관내사전투표,"3,723","3,721","1,604","1,919",98,12,10,20,"3,663",58,2
경기도,포천시,포천동,선거일투표,"12,672","4,935","1,827","2,749",146,22,14,24,"4,782",153,"7,737"
경기도,포천시,선단동,소계,"12,795","5,268","2,229","2,729",97,15,4,22,"5,096",172,"7,527"
경기도,포천시,선단동,관내사전투표,"2,010","1,991",861,"1,042",37,5,0,13,"1,958",33,19
경기도,포천시,선단동,선거일투표,"10,785","3,277","1,368","1,687",60,10,4,9,"3,138",139,"7,508"
경기도,포천시,잘못 투입·구분된 투표지,,0,35,14,16,0,0,0,0,30,5,-35
경기도,연천군,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,연천군,합계,,"37,898","22,795","8,077","13,103",518,166,70,104,"22,038",757,"15,103"
경기도,연천군,거소투표,,341,332,104,171,10,8,4,4,301,31,9
경기도,연천군,관외사전투표,,"2,503","2,503","1,020","1,314",86,15,3,12,"2,450",53,0
경기도,연천군,연천읍,소계,"6,070","3,417","1,228","1,913",83,31,10,20,"3,285",132,"2,653"
경기도,연천군,연천읍,관내사전투표,"1,128","1,128",457,590,27,8,3,4,"1,089",39,0
경기도,연천군,연천읍,선거일투표,"4,942","2,289",771,"1,323",56,23,7,16,"2,196",93,"2,653"
경기도,연천군,전곡읍,소계,"14,953","8,109","3,053","4,559",179,45,20,24,"7,880",229,"6,844"
경기도,연천군,전곡읍,관내사전투표,"2,871","2,869","1,153","1,556",66,15,6,9,"2,805",64,2
경기도,연천군,전곡읍,선거일투표,"12,082","5,240","1,900","3,003",113,30,14,15,"5,075",165,"6,842"
경기도,연천군,군남면,소계,"2,640","1,569",512,943,37,14,6,5,"1,517",52,"1,071"
경기도,연천군,군남면,관내사전투표,347,346,137,193,5,0,2,1,338,8,1
경기도,연천군,군남면,선거일투표,"2,293","1,223",375,750,32,14,4,4,"1,179",44,"1,070"
경기도,연천군,청산면,소계,"3,588","2,028",591,"1,299",30,11,5,7,"1,943",85,"1,560"
경기도,연천군,청산면,관내사전투표,596,596,199,368,7,1,1,1,577,19,0
경기도,연천군,청산면,선거일투표,"2,992","1,432",392,931,23,10,4,6,"1,366",66,"1,560"
경기도,연천군,백학면,소계,"2,243","1,310",421,769,19,12,5,18,"1,244",66,933
경기도,연천군,백학면,관내사전투표,474,474,161,274,9,1,1,4,450,24,0
경기도,연천군,백학면,선거일투표,"1,769",836,260,495,10,11,4,14,794,42,933
경기도,연천군,미산면,소계,"1,401",820,228,535,22,9,5,3,802,18,581
경기도,연천군,미산면,관내사전투표,304,304,93,195,7,3,1,1,300,4,0
경기도,연천군,미산면,선거일투표,"1,097",516,135,340,15,6,4,2,502,14,581
경기도,연천군,왕징면,소계,937,656,206,395,16,6,5,2,630,26,281
경기도,연천군,왕징면,관내사전투표,232,232,74,136,5,2,0,1,218,14,0
경기도,연천군,왕징면,선거일투표,705,424,132,259,11,4,5,1,412,12,281
경기도,연천군,신서면,소계,"2,386","1,508",536,872,25,15,6,8,"1,462",46,878
